,flight_date,flight_status,departure_airport,departure_timezone,departure_gate,departure_terminal,arrival_airport,arrival_timezone,arrival_terminal,arrival_gate,airline_name
1783,2024-09-05,scheduled,Sharjah,Asia/Dubai,,,Heydar Aliyev International (Bina International),Asia/Baku,,,Air Arabia
1784,2024-09-05,scheduled,Sharjah,Asia/Dubai,,,Bandaranaike International,Asia/Colombo,,,Air Arabia
1785,2024-09-05,scheduled,Sharjah,Asia/Dubai,,,Salalah,Asia/Muscat,,,Air Arabia
1786,2024-09-05,scheduled,Sharjah,Asia/Dubai,,,King Khaled International,Asia/Riyadh,1,,Air Arabia
1787,2024-09-05,scheduled,Sharjah,Asia/Dubai,,,Mohammad Bin Abdulaziz,Asia/Riyadh,,,Air Arabia
1788,2024-09-05,scheduled,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,,2,Netaji Subhas Chandra,Asia/Kolkata,2,,Air India
1789,2024-09-05,scheduled,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,,2,Netaji Subhas Chandra,Asia/Kolkata,2,,SWISS
1790,2024-09-05,scheduled,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,,2,Netaji Subhas Chandra,Asia/Kolkata,2,,Lufthansa
1791,2024-09-05,scheduled,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,,2,Netaji Subhas Chandra,Asia/Kolkata,2,,Singapore Airlines
1792,2024-09-05,scheduled,Indira Gandhi International,Asia/Kolkata,D2,1D,Netaji Subhas Chandra,Asia/Kolkata,2,,Virgin Atlantic
1793,2024-09-05,scheduled,Indira Gandhi International,Asia/Kolkata,D2,1D,Netaji Subhas Chandra,Asia/Kolkata,2,,Qantas
1794,2024-09-05,scheduled,Indira Gandhi International,Asia/Kolkata,D2,1D,Netaji Subhas Chandra,Asia/Kolkata,2,,KLM
1795,2024-09-05,scheduled,Kumbhirgram,Asia/Kolkata,,,Netaji Subhas Chandra,Asia/Kolkata,2,,Air India
1796,2024-09-05,scheduled,Indira Gandhi International,Asia/Kolkata,28A,3,Netaji Subhas Chandra,Asia/Kolkata,2,,LOT - Polish Airlines
1797,2024-09-05,scheduled,Indira Gandhi International,Asia/Kolkata,28A,3,Netaji Subhas Chandra,Asia/Kolkata,2,,Lufthansa
1798,2024-09-05,scheduled,Indira Gandhi International,Asia/Kolkata,28A,3,Netaji Subhas Chandra,Asia/Kolkata,2,,Ethiopian Airlines
1799,2024-09-05,scheduled,Netaji Subhas Chandra,Asia/Kolkata,,,Bhubaneswar,Asia/Kolkata,1,,IndiGo
1800,2024-09-05,scheduled,Shenzhen,Asia/Shanghai,,T3,Penang International,Asia/Kuala_Lumpur,,,Air China LTD
1801,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,F52,2,Penang International,Asia/Kuala_Lumpur,,,Virgin Australia
1802,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,F52,2,Penang International,Asia/Kuala_Lumpur,,,Vistara
1803,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,F52,2,Penang International,Asia/Kuala_Lumpur,,,United Airlines
1804,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,F52,2,Penang International,Asia/Kuala_Lumpur,,,Air New Zealand
1805,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,F52,2,Penang International,Asia/Kuala_Lumpur,,,Malaysia Airlines
1806,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,F52,2,Penang International,Asia/Kuala_Lumpur,,,Air France
1807,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,F52,2,Penang International,Asia/Kuala_Lumpur,,,Air Canada
1808,2024-09-05,scheduled,Penang International,Asia/Kuala_Lumpur,,,Singapore Changi,Asia/Singapore,,,Singapore Airlines
1809,2024-09-05,scheduled,Penang International,Asia/Kuala_Lumpur,,,Singapore Changi,Asia/Singapore,,,Virgin Australia
1810,2024-09-05,scheduled,Penang International,Asia/Kuala_Lumpur,,,Singapore Changi,Asia/Singapore,,,Vistara
1811,2024-09-05,scheduled,Penang International,Asia/Kuala_Lumpur,,,Singapore Changi,Asia/Singapore,,,United Airlines
1812,2024-09-05,scheduled,Penang International,Asia/Kuala_Lumpur,,,Singapore Changi,Asia/Singapore,,,Air New Zealand
1813,2024-09-05,scheduled,Penang International,Asia/Kuala_Lumpur,,,Singapore Changi,Asia/Singapore,,,Malaysia Airlines
1814,2024-09-05,scheduled,Penang International,Asia/Kuala_Lumpur,,,Singapore Changi,Asia/Singapore,,,SWISS
1815,2024-09-05,scheduled,Penang International,Asia/Kuala_Lumpur,,,,,,,AirAsia
1816,2024-09-05,scheduled,Penang International,Asia/Kuala_Lumpur,,,Singapore Changi,Asia/Singapore,4,,AirAsia
1817,2024-09-05,scheduled,Penang International,Asia/Kuala_Lumpur,,,Singapore Changi,Asia/Singapore,1,,Scoot
1818,2024-09-05,scheduled,Sunan International,Asia/Pyongyang,,,Beijing Capital International,Asia/Shanghai,2,,Air Koryo
1819,2024-09-05,scheduled,Chengdu Tianfu International Airport,Asia/Chongqing,,2,Beijing Capital International,Asia/Shanghai,2,,Hainan Airlines
1820,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,3,Hong Kong International,Asia/Hong_Kong,1,,Cathay Pacific
1821,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,2H15,2,Shanghai Hongqiao International,Asia/Shanghai,2,,China Eastern Airlines
1822,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,2,Hangzhou,Asia/Shanghai,3,,Hainan Airlines
1823,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,3,Shuangliu,Asia/Shanghai,2,,Air China LTD
1824,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,3,Shenzhen,Asia/Shanghai,,,Air China LTD
1825,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,2,Changsha,Asia/Shanghai,2,,Hainan Airlines
1826,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,3,Lanzhou Zhongchuan Airport,,,,Air China LTD
1827,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,3,Kunming,Asia/Shanghai,,,Air China LTD
1828,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,"J,K",3,Xianyang,Asia/Shanghai,2,,Air China LTD
1829,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,2,Gimpo Airport,Asia/Seoul,I,,Korean Air
1830,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,"J,K",3,Tianhe International,Asia/Shanghai,3,,Air China LTD
1831,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,2,Nanning,Asia/Shanghai,,,Air China LTD
1832,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,G,2,Guang Yuan,Asia/Shanghai,,,Air China LTD
1833,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,"J,K",3,Dalian,Asia/Shanghai,,,Air China LTD
1834,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,3,Chongqing Jiangbei International,Asia/Shanghai,3,,Air China LTD
1835,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,3,Xiamen,Asia/Shanghai,4,,Air China LTD
1836,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,"J,K",3,Hangzhou,Asia/Shanghai,4,,Air China LTD
1837,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,G,2,Sartu,Asia/Shanghai,,,Air China LTD
1838,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,"J,K",3,Nanchang,Asia/Shanghai,,,Air China LTD
1839,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,3,Hami,Asia/Shanghai,,,Air China LTD
1840,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,2,Karamay,Asia/Shanghai,,,Air China LTD
1841,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,"J,K",3,Yun Cheng,Asia/Shanghai,,,Air China LTD
1842,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,2,Shuangliu,Asia/Shanghai,2,,Sichuan Airlines
1843,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,2H16,2,Shanghai Hongqiao International,Asia/Shanghai,2,,China Eastern Airlines
1844,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,2,Shenzhen,Asia/Shanghai,,,Hainan Airlines
1845,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,3,Guangzhou Baiyun International,Asia/Shanghai,1,,Shenzhen Airlines
1846,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,3,Guiyang,Asia/Shanghai,,,Air China LTD
1847,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,"J,K",3,Shanghai Hongqiao International,Asia/Shanghai,2,,Air China LTD
1848,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,3,Urumqi,Asia/Shanghai,2,,Air China LTD
1849,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,G,2,Xining,Asia/Shanghai,,,Air China LTD
1850,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,3,Kansai International,Asia/Tokyo,1,,Air China LTD
1851,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,2,Xianyang,Asia/Shanghai,2,,Hainan Airlines
1852,2024-09-05,scheduled,Barca,Europe/Bratislava,,,Frederic Chopin,Europe/Warsaw,,,LOT - Polish Airlines
1853,2024-09-05,scheduled,Barca,Europe/Bratislava,,,Frederic Chopin,Europe/Warsaw,,,TAP Air Portugal
1854,2024-09-05,scheduled,Trabzon,Europe/Istanbul,,,Sabiha Gokcen,Europe/Istanbul,,,AJet
1855,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,,1,Lishe International Airport,Asia/Shanghai,,,Scoot
1856,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,,1,Shenzhen,Asia/Shanghai,T3,,Shenzhen Airlines
1857,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,,2,Ninoy Aquino International,Asia/Manila,3,,Singapore Airlines
1858,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,,2,Phnom Penh International,Asia/Phnom_Penh,,,Singapore Airlines
1859,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,5,4,Soekarno-Hatta International,Asia/Jakarta,2,,AirAsia
1860,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,,1,Taiwan Taoyuan International (Chiang Kai Shek International),Asia/Taipei,1,B5,Scoot
1861,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,,1,Sultan Abdul Aziz Shah,Asia/Kuala_Lumpur,,,Scoot
1862,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,,1,Perth International,Australia/Perth,1,,Scoot
1863,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,1,2,Soekarno-Hatta International,Asia/Jakarta,3,,TransNusa
1864,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,,3,Taiwan Taoyuan International (Chiang Kai Shek International),Asia/Taipei,2,D5,Singapore Airlines
1865,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,5,4,Kuching,Asia/Kuching,,,AirAsia
1866,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,5,4,Sultan Azlan Shah Airport,Asia/Kuala_Lumpur,,,AirAsia
1867,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,2,2,Madras International (Meenambakkam),Asia/Kolkata,2,,IndiGo
1868,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,9,2,Civil,Asia/Kolkata,,,Air India Express
1869,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,5,4,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,2,,AirAsia
1870,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,1,3,Soekarno-Hatta International,Asia/Jakarta,2,,Batik Air
1871,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,5,4,Penang International,Asia/Kuala_Lumpur,,,AirAsia
1872,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,8,4,Juanda,Asia/Jakarta,2,,Jetstar Asia
1873,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,,4,Da Nang,Asia/Ho_Chi_Minh,2,,VietJet Air
1874,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,,3,Frankfurt International Airport,Europe/Berlin,1,,Singapore Airlines
1875,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,,3,Ngurah Rai International,Asia/Makassar,I,,Garuda Indonesia
1876,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,,3,Melbourne - Tullamarine Airport,Australia/Melbourne,2,20,Singapore Airlines
1877,2024-09-05,scheduled,Kobe,Asia/Tokyo,,,Haneda Airport,Asia/Tokyo,1,,Skymark Airlines
1878,2024-09-05,scheduled,Kobe,Asia/Tokyo,,,Chitose,Asia/Tokyo,D,,Skymark Airlines
1879,2024-09-05,scheduled,Sharjah,Asia/Dubai,1B,,Kannur International Airport,Asia/Kolkata,,,Air India Express
1880,2024-09-05,scheduled,Sharjah,Asia/Dubai,1B,,Kannur International Airport,Asia/Kolkata,,,Air India
1881,2024-09-05,scheduled,Sharjah,Asia/Dubai,28,,Cairo International Airport,Africa/Cairo,1,,FlyEgypt
1882,2024-09-05,scheduled,Sharjah,Asia/Dubai,,,Baghdad International,Asia/Baghdad,,,Air Arabia
1883,2024-09-05,scheduled,Sharjah,Asia/Dubai,,,Heydar Aliyev International (Bina International),Asia/Baku,,,Air Arabia
1884,2024-09-05,scheduled,Sharjah,Asia/Dubai,,,Bandaranaike International,Asia/Colombo,,,Air Arabia
1885,2024-09-05,scheduled,Sharjah,Asia/Dubai,,,Salalah,Asia/Muscat,,,Air Arabia
1886,2024-09-05,scheduled,Sharjah,Asia/Dubai,,,King Khaled International,Asia/Riyadh,1,,Air Arabia
1887,2024-09-05,scheduled,Sharjah,Asia/Dubai,,,Mohammad Bin Abdulaziz,Asia/Riyadh,,,Air Arabia
1888,2024-09-05,scheduled,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,,2,Netaji Subhas Chandra,Asia/Kolkata,2,,Air India
1889,2024-09-05,scheduled,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,,2,Netaji Subhas Chandra,Asia/Kolkata,2,,SWISS
1890,2024-09-05,scheduled,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,,2,Netaji Subhas Chandra,Asia/Kolkata,2,,Lufthansa
1891,2024-09-05,scheduled,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,,2,Netaji Subhas Chandra,Asia/Kolkata,2,,Singapore Airlines
1892,2024-09-05,scheduled,Indira Gandhi International,Asia/Kolkata,D2,1D,Netaji Subhas Chandra,Asia/Kolkata,2,,Virgin Atlantic
1893,2024-09-05,scheduled,Indira Gandhi International,Asia/Kolkata,D2,1D,Netaji Subhas Chandra,Asia/Kolkata,2,,Qantas
1894,2024-09-05,scheduled,Indira Gandhi International,Asia/Kolkata,D2,1D,Netaji Subhas Chandra,Asia/Kolkata,2,,KLM
1895,2024-09-05,scheduled,Kumbhirgram,Asia/Kolkata,,,Netaji Subhas Chandra,Asia/Kolkata,2,,Air India
1896,2024-09-05,scheduled,Indira Gandhi International,Asia/Kolkata,28A,3,Netaji Subhas Chandra,Asia/Kolkata,2,,LOT - Polish Airlines
1897,2024-09-05,scheduled,Indira Gandhi International,Asia/Kolkata,28A,3,Netaji Subhas Chandra,Asia/Kolkata,2,,Lufthansa
1898,2024-09-05,scheduled,Indira Gandhi International,Asia/Kolkata,28A,3,Netaji Subhas Chandra,Asia/Kolkata,2,,Ethiopian Airlines
1899,2024-09-05,scheduled,Netaji Subhas Chandra,Asia/Kolkata,,,Bhubaneswar,Asia/Kolkata,1,,IndiGo
1900,2024-09-05,scheduled,Shenzhen,Asia/Shanghai,,T3,Penang International,Asia/Kuala_Lumpur,,,Air China LTD
1901,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,F52,2,Penang International,Asia/Kuala_Lumpur,,,Virgin Australia
1902,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,F52,2,Penang International,Asia/Kuala_Lumpur,,,Vistara
1903,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,F52,2,Penang International,Asia/Kuala_Lumpur,,,United Airlines
1904,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,F52,2,Penang International,Asia/Kuala_Lumpur,,,Air New Zealand
1905,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,F52,2,Penang International,Asia/Kuala_Lumpur,,,Malaysia Airlines
1906,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,F52,2,Penang International,Asia/Kuala_Lumpur,,,Air France
1907,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,F52,2,Penang International,Asia/Kuala_Lumpur,,,Air Canada
1908,2024-09-05,scheduled,Penang International,Asia/Kuala_Lumpur,,,Singapore Changi,Asia/Singapore,,,Singapore Airlines
1909,2024-09-05,scheduled,Penang International,Asia/Kuala_Lumpur,,,Singapore Changi,Asia/Singapore,,,Virgin Australia
1910,2024-09-05,scheduled,Penang International,Asia/Kuala_Lumpur,,,Singapore Changi,Asia/Singapore,,,Vistara
1911,2024-09-05,scheduled,Penang International,Asia/Kuala_Lumpur,,,Singapore Changi,Asia/Singapore,,,United Airlines
1912,2024-09-05,scheduled,Penang International,Asia/Kuala_Lumpur,,,Singapore Changi,Asia/Singapore,,,Air New Zealand
1913,2024-09-05,scheduled,Penang International,Asia/Kuala_Lumpur,,,Singapore Changi,Asia/Singapore,,,Malaysia Airlines
1914,2024-09-05,scheduled,Penang International,Asia/Kuala_Lumpur,,,Singapore Changi,Asia/Singapore,,,SWISS
1915,2024-09-05,scheduled,Penang International,Asia/Kuala_Lumpur,,,,,,,AirAsia
1916,2024-09-05,scheduled,Penang International,Asia/Kuala_Lumpur,,,Singapore Changi,Asia/Singapore,4,,AirAsia
1917,2024-09-05,scheduled,Penang International,Asia/Kuala_Lumpur,,,Singapore Changi,Asia/Singapore,1,,Scoot
1918,2024-09-05,scheduled,Sunan International,Asia/Pyongyang,,,Beijing Capital International,Asia/Shanghai,2,,Air Koryo
1919,2024-09-05,scheduled,Chengdu Tianfu International Airport,Asia/Chongqing,,2,Beijing Capital International,Asia/Shanghai,2,,Hainan Airlines
1920,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,3,Hong Kong International,Asia/Hong_Kong,1,,Cathay Pacific
1921,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,2H15,2,Shanghai Hongqiao International,Asia/Shanghai,2,,China Eastern Airlines
1922,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,2,Hangzhou,Asia/Shanghai,3,,Hainan Airlines
1923,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,3,Shuangliu,Asia/Shanghai,2,,Air China LTD
1924,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,3,Shenzhen,Asia/Shanghai,,,Air China LTD
1925,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,2,Changsha,Asia/Shanghai,2,,Hainan Airlines
1926,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,3,Lanzhou Zhongchuan Airport,,,,Air China LTD
1927,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,3,Kunming,Asia/Shanghai,,,Air China LTD
1928,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,"J,K",3,Xianyang,Asia/Shanghai,2,,Air China LTD
1929,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,2,Gimpo Airport,Asia/Seoul,I,,Korean Air
1930,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,"J,K",3,Tianhe International,Asia/Shanghai,3,,Air China LTD
1931,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,2,Nanning,Asia/Shanghai,,,Air China LTD
1932,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,G,2,Guang Yuan,Asia/Shanghai,,,Air China LTD
1933,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,"J,K",3,Dalian,Asia/Shanghai,,,Air China LTD
1934,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,3,Chongqing Jiangbei International,Asia/Shanghai,3,,Air China LTD
1935,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,3,Xiamen,Asia/Shanghai,4,,Air China LTD
1936,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,"J,K",3,Hangzhou,Asia/Shanghai,4,,Air China LTD
1937,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,G,2,Sartu,Asia/Shanghai,,,Air China LTD
1938,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,"J,K",3,Nanchang,Asia/Shanghai,,,Air China LTD
1939,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,3,Hami,Asia/Shanghai,,,Air China LTD
1940,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,2,Karamay,Asia/Shanghai,,,Air China LTD
1941,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,"J,K",3,Yun Cheng,Asia/Shanghai,,,Air China LTD
1942,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,2,Shuangliu,Asia/Shanghai,2,,Sichuan Airlines
1943,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,2H16,2,Shanghai Hongqiao International,Asia/Shanghai,2,,China Eastern Airlines
1944,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,2,Shenzhen,Asia/Shanghai,,,Hainan Airlines
1945,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,3,Guangzhou Baiyun International,Asia/Shanghai,1,,Shenzhen Airlines
1946,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,3,Guiyang,Asia/Shanghai,,,Air China LTD
1947,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,"J,K",3,Shanghai Hongqiao International,Asia/Shanghai,2,,Air China LTD
1948,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,3,Urumqi,Asia/Shanghai,2,,Air China LTD
1949,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,G,2,Xining,Asia/Shanghai,,,Air China LTD
1950,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,3,Kansai International,Asia/Tokyo,1,,Air China LTD
1951,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,2,Xianyang,Asia/Shanghai,2,,Hainan Airlines
1952,2024-09-05,scheduled,Barca,Europe/Bratislava,,,Frederic Chopin,Europe/Warsaw,,,LOT - Polish Airlines
1953,2024-09-05,scheduled,Barca,Europe/Bratislava,,,Frederic Chopin,Europe/Warsaw,,,TAP Air Portugal
1954,2024-09-05,scheduled,Trabzon,Europe/Istanbul,,,Sabiha Gokcen,Europe/Istanbul,,,AJet
1955,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,,1,Lishe International Airport,Asia/Shanghai,,,Scoot
1956,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,,1,Shenzhen,Asia/Shanghai,T3,,Shenzhen Airlines
1957,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,,2,Ninoy Aquino International,Asia/Manila,3,,Singapore Airlines
1958,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,,2,Phnom Penh International,Asia/Phnom_Penh,,,Singapore Airlines
1959,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,5,4,Soekarno-Hatta International,Asia/Jakarta,2,,AirAsia
1960,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,,1,Taiwan Taoyuan International (Chiang Kai Shek International),Asia/Taipei,1,B5,Scoot
1961,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,,1,Sultan Abdul Aziz Shah,Asia/Kuala_Lumpur,,,Scoot
1962,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,,1,Perth International,Australia/Perth,1,,Scoot
1963,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,1,2,Soekarno-Hatta International,Asia/Jakarta,3,,TransNusa
1964,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,,3,Taiwan Taoyuan International (Chiang Kai Shek International),Asia/Taipei,2,D5,Singapore Airlines
